Bracket Type=4
Sample Type,File Name,Sample ID,Path,Instrument Method,Process Method,Calibration File,Position,Inj Vol,Level,Sample Wt,Sample Vol,ISTD Amt,Dil Factor,L1 ,L2 ,L3 ,L4 ,L5 ,Comment,Sample Name
Unknown,20210412_DR_UMETAB197_51_yiaV_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_51_yiaV_30_NEG
Unknown,20210412_DR_UMETAB197_26_WT_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_26_WT_5_NEG
Unknown,20210412_DR_UMETAB197_28_yojI_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_28_yojI_5_NEG
Unknown,20210412_DR_UMETAB197_69_yiaV_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_69_yiaV_5_NEG
Unknown,20210412_DR_UMETAB197_2_WT_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_2_WT_30_NEG
Unknown,20210412_DR_UMETAB197_67_Ser_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_67_Ser_15_NEG
Unknown,20210412_DR_UMETAB197_73_yadH_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_73_yadH_5_NEG
Unknown,20210412_DR_UMETAB197_62_yadH_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_62_yadH_15_NEG
Unknown,20210412_DR_UMETAB197_6_yojI_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_6_yojI_30_NEG
Unknown,20210412_DR_UMETAB197_37_WT_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_37_WT_0_NEG
Unknown,20210412_DR_UMETAB197_77_Ser_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_77_Ser_5_NEG
Unknown,20210412_DR_UMETAB197_70_yiaV_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_70_yiaV_5_NEG
Unknown,20210412_DR_UMETAB197_Blank4_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank4_NEG
Unknown,20210412_DR_UMETAB197_QC3_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC3_NEG
Unknown,20210412_DR_UMETAB197_33_yddA_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_33_yddA_5_NEG
Unknown,20210412_DR_UMETAB197_85_Ser_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_85_Ser_0_NEG
Unknown,20210412_DR_UMETAB197_78_WashGlucose_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_78_WashGlucose_NEG
Unknown,20210412_DR_UMETAB197_7_yddA_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_7_yddA_30_NEG
Unknown,20210412_DR_UMETAB197_83_yadH_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_83_yadH_0_NEG
Unknown,20210412_DR_UMETAB197_31_yddA_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_31_yddA_5_NEG
Unknown,20210412_DR_UMETAB197_45_yddA_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_45_yddA_0_NEG
Unknown,20210412_DR_UMETAB197_64_yadH_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_64_yadH_15_NEG
Unknown,20210412_DR_UMETAB197_8_yddA_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_8_yddA_30_NEG
Unknown,20210412_DR_UMETAB197_50_yiaV_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_50_yiaV_30_NEG
Unknown,20210412_DR_UMETAB197_40_yojI_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_40_yojI_0_NEG
Unknown,20210412_DR_UMETAB197_24_ygiS_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B12,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_24_ygiS_15_NEG
Unknown,20210412_DR_UMETAB197_Blank5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank5_NEG
Unknown,20210412_DR_UMETAB197_QC4_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC4_NEG
Unknown,20210412_DR_UMETAB197_54_yadH_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_54_yadH_30_NEG
Unknown,20210412_DR_UMETAB197_56_Ser_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_56_Ser_30_NEG
Unknown,20210412_DR_UMETAB197_21_yddA_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_21_yddA_15_NEG
Unknown,20210412_DR_UMETAB197_23_ygiS_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_23_ygiS_15_NEG
Unknown,20210412_DR_UMETAB197_74_yadH_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_74_yadH_5_NEG
Unknown,20210412_DR_UMETAB197_72_yadH_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:G4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_72_yadH_5_NEG
Unknown,20210412_DR_UMETAB197_49_yiaV_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_49_yiaV_30_NEG
Unknown,20210412_DR_UMETAB197_87_Ser_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H9,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_87_Ser_0_NEG
Unknown,20210412_DR_UMETAB197_80_yiaV_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H2,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_80_yiaV_0_NEG
Unknown,20210412_DR_UMETAB197_17_yojI_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_17_yojI_15_NEG
Unknown,20210412_DR_UMETAB197_58_WashGlucose_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_58_WashGlucose_NEG
Unknown,20210412_DR_UMETAB197_86_Ser_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_86_Ser_0_NEG
Unknown,20210412_DR_UMETAB197_Blank6_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank6_NEG
Unknown,20210412_DR_UMETAB197_QC5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC5_NEG
Unknown,20210412_DR_UMETAB197_18_yojI_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:B6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_18_yojI_15_NEG
Unknown,20210412_DR_UMETAB197_43_yddA_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_43_yddA_0_NEG
Unknown,20210412_DR_UMETAB197_10_ygiS_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_10_ygiS_30_NEG
Unknown,20210412_DR_UMETAB197_88_WashGlucose_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_88_WashGlucose_NEG
Unknown,20210412_DR_UMETAB197_55_Ser_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:E7,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_55_Ser_30_NEG
Unknown,20210412_DR_UMETAB197_3_WT_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_3_WT_30_NEG
Unknown,20210412_DR_UMETAB197_46_ygiS_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:D10,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_46_ygiS_0_NEG
Unknown,20210412_DR_UMETAB197_11_ygiS_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_11_ygiS_30_NEG
Unknown,20210412_DR_UMETAB197_12_ygiS_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A12,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_12_ygiS_30_NEG
Unknown,20210412_DR_UMETAB197_66_Ser_15_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F8,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_66_Ser_15_NEG
Unknown,20210412_DR_UMETAB197_27_WT_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_27_WT_5_NEG
Unknown,20210412_DR_UMETAB197_5_yojI_30_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:A5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_5_yojI_30_NEG
Unknown,20210412_DR_UMETAB197_Blank7_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,R:A1,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_Blank7_NEG
Unknown,20210412_DR_UMETAB197_QC6_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:F11,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_QC6_NEG
Unknown,20210412_DR_UMETAB197_30_yojI_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C6,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_30_yojI_5_NEG
Unknown,20210412_DR_UMETAB197_36_ygiS_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C12,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_36_ygiS_5_NEG
Unknown,20210412_DR_UMETAB197_29_yojI_5_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:C5,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_29_yojI_5_NEG
Unknown,20210412_DR_UMETAB197_81_yiaV_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H3,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_81_yiaV_0_NEG
Unknown,20210412_DR_UMETAB197_82_yadH_0_NEG,,D:\20210412_DR_UMETAB197_LJM\20210412_DR_UMETAB197_LJM_NEG,C:\Xcalibur\methods\Daniela\AquireX\MS1\BEH18GC_10cm_12-7m_NEG_70-1000Da_MITAuto_MS1_R120k,,,Y:H4,1,,0,0,0,1,,,,,,,20210412_DR_UMETAB197_82_yadH_0_NEG
